time,weathercode,temperature_2m_max,temperature_2m_min,temperature_2m_mean,apparent_temperature_max,apparent_temperature_min,apparent_temperature_mean,sunrise,sunset,precipitation_sum,rain_sum,precipitation_hours,windspeed_10m_max,windgusts_10m_max,winddirection_10m_dominant,Humidity %,moisture0,moisture1,moisture2,latitude,longitude,elevation,country,city
7/18/2019,63,28.3,25.1,26.5,30.5,27.4,28.9,2019-07-18T00:32,2019-07-18T13:01,33.3,33.3,23,33,67.3,269,31.6,0.64,0.65,0.72,7,79.899994,16,Sri Lanka,Colombo
7/19/2019,53,28.7,26,27.1,31.9,28.4,29.9,2019-07-19T00:32,2019-07-19T13:01,4,4,14,27.1,68.8,284,38.8,0.64,0.65,0.72,7,79.899994,16,Sri Lanka,Colombo
7/20/2019,61,29.1,25.7,26.9,32.7,30.2,31.3,2019-07-20T00:32,2019-07-20T13:01,6.4,6.4,17,22.7,61.6,291,33.2,0.64,0.65,0.72,7,79.899994,16,Sri Lanka,Colombo
7/21/2019,61,28.7,25.3,26.6,33.3,29.7,31.5,2019-07-21T00:32,2019-07-21T13:01,15.1,15.1,20,18,49,281,31.9,0.64,0.65,0.72,7,79.899994,16,Sri Lanka,Colombo
7/22/2019,53,29.2,25.4,27.1,32.6,30,31.1,2019-07-22T00:33,2019-07-22T13:00,1.5,1.5,5,19.1,54.4,276,36.4,0.63,0.65,0.72,7,79.899994,16,Sri Lanka,Colombo
7/23/2019,51,29.1,25.4,27,34.2,30,31.9,2019-07-23T00:33,2019-07-23T13:00,0.5,0.5,3,18.1,51.8,267,41.9,0.63,0.65,0.72,7,79.899994,16,Sri Lanka,Colombo
7/24/2019,61,29.1,24.5,26.8,34.4,29.2,31.6,2019-07-24T00:33,2019-07-24T13:00,4,4,13,16.1,40.3,236,39.4,0.63,0.65,0.72,7,79.899994,16,Sri Lanka,Colombo
7/25/2019,63,28.6,24.3,26.1,33.6,29.2,30.9,2019-07-25T00:33,2019-07-25T13:00,10.6,10.6,23,16.4,35.6,224,30.3,0.63,0.65,0.72,7,79.899994,16,Sri Lanka,Colombo
7/26/2019,61,29,25.2,26.6,35.4,30.4,32,2019-07-26T00:33,2019-07-26T13:00,2.9,2.9,9,13.4,36,237,33.9,0.63,0.65,0.72,7,79.899994,16,Sri Lanka,Colombo
7/27/2019,3,29,25.2,27.1,33.5,30.5,31.7,2019-07-27T00:33,2019-07-27T13:00,0,0,0,15.5,32.8,247,38.6,0.63,0.65,0.72,7,79.899994,16,Sri Lanka,Colombo
7/28/2019,51,29.2,25.8,27.2,33.5,30.6,31.7,2019-07-28T00:33,2019-07-28T13:00,0.8,0.8,5,17.5,34.9,232,39.8,0.62,0.65,0.72,7,79.899994,16,Sri Lanka,Colombo
7/29/2019,51,29.1,25.3,27,33.7,30.4,31.5,2019-07-29T00:34,2019-07-29T13:00,1,1,6,16.1,34.9,227,41.3,0.61,0.65,0.72,7,79.899994,16,Sri Lanka,Colombo
7/30/2019,51,29.2,25.1,27.1,34.2,30.4,32,2019-07-30T00:34,2019-07-30T12:59,0.9,0.9,4,13.3,29.9,240,40.2,0.61,0.65,0.72,7,79.899994,16,Sri Lanka,Colombo
7/31/2019,51,29.3,25.5,27.2,34.1,31,32.1,2019-07-31T00:34,2019-07-31T12:59,1.7,1.7,9,16.5,32,233,37.9,0.62,0.65,0.72,7,79.899994,16,Sri Lanka,Colombo
8/1/2019,53,28.5,24.7,26.3,34.6,29.7,31.4,2019-08-01T00:34,2019-08-01T12:59,5.1,5.1,17,14.3,32.4,199,29.9,0.63,0.65,0.72,7,79.899994,16,Sri Lanka,Colombo
8/2/2019,53,29.2,24.7,26.8,35.4,29.6,31.8,2019-08-02T00:34,2019-08-02T12:59,3.2,3.2,11,16,32,191,32.9,0.62,0.65,0.72,7,79.899994,16,Sri Lanka,Colombo
8/3/2019,53,29.6,24.9,27,35.7,30.2,32.3,2019-08-03T00:34,2019-08-03T12:59,2.9,2.9,12,15.8,32.4,197,36.8,0.62,0.65,0.72,7,79.899994,16,Sri Lanka,Colombo
8/4/2019,51,29,25,26.7,35.7,30.3,32.2,2019-08-04T00:34,2019-08-04T12:58,2.2,2.2,12,13.7,29.5,204,32.3,0.62,0.65,0.72,7,79.899994,16,Sri Lanka,Colombo
8/5/2019,53,29.5,25.4,26.8,34.1,30.5,31.5,2019-08-05T00:34,2019-08-05T12:58,3.5,3.5,15,18.9,42.5,220,33,0.62,0.65,0.72,7,79.899994,16,Sri Lanka,Colombo
8/6/2019,53,29,25.5,26.8,34.1,30.8,31.7,2019-08-06T00:34,2019-08-06T12:58,4,4,17,15.5,41,205,32.9,0.62,0.65,0.72,7,79.899994,16,Sri Lanka,Colombo
8/7/2019,61,29.2,24.7,26.8,35,28.7,31.5,2019-08-07T00:34,2019-08-07T12:58,13.6,13.6,18,18.3,43.6,211,34.4,0.62,0.65,0.72,7,79.899994,16,Sri Lanka,Colombo
8/8/2019,63,27.4,24.7,25.9,32.1,28.5,30.8,2019-08-08T00:34,2019-08-08T12:57,12.3,12.3,21,20.3,46.1,237,21.5,0.62,0.65,0.72,7,79.899994,16,Sri Lanka,Colombo
8/9/2019,61,28.2,24.7,26.2,33.9,30.1,31.4,2019-08-09T00:34,2019-08-09T12:57,10.4,10.4,23,16.2,42.8,249,26.8,0.61,0.65,0.72,7,79.899994,16,Sri Lanka,Colombo
8/10/2019,65,27.7,24.8,26,32.9,30.2,31.3,2019-08-10T00:34,2019-08-10T12:57,29.5,29.5,21,25.2,51.8,271,19.9,0.61,0.65,0.72,7,79.899994,16,Sri Lanka,Colombo
8/11/2019,61,29,24.7,26.8,34.1,29.7,31.9,2019-08-11T00:34,2019-08-11T12:57,12.9,12.9,20,18.9,51.5,277,29.6,0.61,0.65,0.72,7,79.899994,16,Sri Lanka,Colombo
8/12/2019,61,28.8,25.7,27,33.2,29.8,31,2019-08-12T00:34,2019-08-12T12:56,6.5,6.5,16,26.8,53.3,282,36.3,0.62,0.65,0.72,7,79.899994,16,Sri Lanka,Colombo
8/13/2019,63,27.5,24.9,25.7,31.3,28.8,30,2019-08-13T00:34,2019-08-13T12:56,44.3,44.3,24,21.1,48.6,256,17,0.62,0.65,0.72,7,79.899994,16,Sri Lanka,Colombo
8/14/2019,63,29,25.3,26.8,33.8,30.5,31.8,2019-08-14T00:34,2019-08-14T12:56,11.6,11.6,16,18.7,52.9,278,33.8,0.61,0.65,0.72,7,79.899994,16,Sri Lanka,Colombo
8/15/2019,61,29.3,25.3,27.1,35.6,30.5,32.4,2019-08-15T00:34,2019-08-15T12:55,6.7,6.7,13,15.2,42.5,258,37.9,0.62,0.65,0.72,7,79.899994,16,Sri Lanka,Colombo
8/16/2019,61,28.7,25.4,26.6,33.8,30.3,31.3,2019-08-16T00:34,2019-08-16T12:55,18.5,18.5,21,18.9,38.9,269,27.5,0.62,0.65,0.72,7,79.899994,16,Sri Lanka,Colombo
8/17/2019,63,28.3,24.4,25.9,32.6,28.7,30.7,2019-08-17T00:34,2019-08-17T12:54,12.6,12.6,22,17.3,35.6,246,22.9,0.61,0.65,0.72,7,79.899994,16,Sri Lanka,Colombo
8/18/2019,53,29.4,24.5,26.2,34.7,28.9,31,2019-08-18T00:34,2019-08-18T12:54,7.6,7.6,20,17.7,34.9,223,33.1,0.62,0.65,0.72,7,79.899994,16,Sri Lanka,Colombo
8/19/2019,53,29.1,24.6,26.6,36.1,29.3,31.6,2019-08-19T00:34,2019-08-19T12:54,2.3,2.3,11,14.3,32.8,214,39.2,0.62,0.65,0.72,7,79.899994,16,Sri Lanka,Colombo
8/20/2019,61,29.2,24.6,26.2,37.1,28.9,31.2,2019-08-20T00:34,2019-08-20T12:53,11.4,11.4,21,12.8,34.9,216,35.9,0.62,0.65,0.72,7,79.899994,16,Sri Lanka,Colombo
8/21/2019,63,29.2,24.5,26.1,34.6,28.2,30.6,2019-08-21T00:34,2019-08-21T12:53,17.3,17.3,20,18.1,43.6,235,31.8,0.62,0.65,0.72,7,79.899994,16,Sri Lanka,Colombo
8/22/2019,63,27.5,24.4,25.5,32.2,28.3,29.9,2019-08-22T00:34,2019-08-22T12:52,19.1,19.1,23,18.8,44.3,236,23,0.63,0.65,0.72,7,79.899994,16,Sri Lanka,Colombo
8/23/2019,61,27.2,24.4,25.5,31.5,28.4,29.8,2019-08-23T00:34,2019-08-23T12:52,13.7,13.7,23,15.8,35.6,234,13.6,0.62,0.65,0.72,7,79.899994,16,Sri Lanka,Colombo
8/24/2019,55,28.2,24.7,26,32.8,28.9,30.5,2019-08-24T00:34,2019-08-24T12:52,7.1,7.1,18,18.5,39.6,221,28.8,0.62,0.65,0.72,7,79.899994,16,Sri Lanka,Colombo
8/25/2019,63,28,24.4,25.7,32.7,28.4,30.1,2019-08-25T00:34,2019-08-25T12:51,10.9,10.9,20,13.4,36.7,218,25.5,0.63,0.65,0.72,7,79.899994,16,Sri Lanka,Colombo
8/26/2019,55,27.7,24.3,25.9,32.1,28.2,30.3,2019-08-26T00:33,2019-08-26T12:51,6.8,6.8,18,16,39.2,218,21.8,0.62,0.65,0.72,7,79.899994,16,Sri Lanka,Colombo
8/27/2019,53,28.2,24.3,26.1,33.1,28.9,30.9,2019-08-27T00:33,2019-08-27T12:50,3.4,3.4,12,14.9,37.8,211,25.9,0.61,0.65,0.72,7,79.899994,16,Sri Lanka,Colombo
8/28/2019,55,29.1,24.4,26.5,35.2,28.9,31.3,2019-08-28T00:33,2019-08-28T12:50,5.1,5.1,14,14.7,39.2,236,31.2,0.62,0.65,0.72,7,79.899994,16,Sri Lanka,Colombo
8/29/2019,63,28.2,24.3,25.7,32.7,28.5,29.9,2019-08-29T00:33,2019-08-29T12:49,25.6,25.6,24,16.7,37.8,245,27,0.62,0.65,0.72,7,79.899994,16,Sri Lanka,Colombo
8/30/2019,61,28.7,25.1,26.7,32.2,29.1,30.8,2019-08-30T00:33,2019-08-30T12:49,5.9,5.9,11,16.5,45.4,241,27.3,0.62,0.65,0.72,7,79.899994,16,Sri Lanka,Colombo
8/31/2019,53,29.3,24.9,26.3,34.7,29.1,30.6,2019-08-31T00:33,2019-08-31T12:48,3.2,3.2,13,17.2,43.9,219,32.9,0.61,0.65,0.72,7,79.899994,16,Sri Lanka,Colombo
9/1/2019,53,27.6,24.2,25.4,32,28.6,29.8,2019-09-01T00:33,2019-09-01T12:48,7.2,7.2,22,17.8,40.7,209,28.2,0.62,0.65,0.72,7,79.899994,16,Sri Lanka,Colombo
9/2/2019,53,28.7,24.4,26.1,35.2,29.2,31.2,2019-09-02T00:33,2019-09-02T12:47,4,4,14,13.5,35.3,213,35.5,0.62,0.65,0.72,7,79.899994,16,Sri Lanka,Colombo
9/3/2019,53,29.1,24.6,26.4,35.7,29.2,31.3,2019-09-03T00:33,2019-09-03T12:47,4.4,4.4,16,14.8,32.8,202,36.6,0.61,0.65,0.72,7,79.899994,16,Sri Lanka,Colombo
9/4/2019,53,29,24.7,26.6,34.5,29.4,31.2,2019-09-04T00:32,2019-09-04T12:46,3.1,3.1,15,18.1,37.8,210,35.1,0.61,0.65,0.72,7,79.899994,16,Sri Lanka,Colombo
9/5/2019,51,28.8,24.5,26.4,34.3,29.6,31.4,2019-09-05T00:32,2019-09-05T12:46,2.8,2.8,13,12.9,34.9,201,32.8,0.6,0.65,0.72,7,79.899994,16,Sri Lanka,Colombo
9/6/2019,53,28.5,25.1,26.4,34,30.5,31.8,2019-09-06T00:32,2019-09-06T12:45,3.5,3.5,14,14.8,40.3,216,35.7,0.62,0.65,0.72,7,79.899994,16,Sri Lanka,Colombo
9/7/2019,51,29.5,25.4,27.2,36,31.5,32.8,2019-09-07T00:32,2019-09-07T12:45,1,1,8,16.1,41.8,253,38.7,0.61,0.65,0.72,7,79.899994,16,Sri Lanka,Colombo
9/8/2019,51,29.9,25.6,27.8,35.4,31.1,32.7,2019-09-08T00:32,2019-09-08T12:44,2,2,13,18.3,36.7,277,46.3,0.62,0.66,0.72,7,79.899994,16,Sri Lanka,Colombo
9/9/2019,51,29.8,25.5,27.5,35.5,31.2,32.9,2019-09-09T00:32,2019-09-09T12:44,1.8,1.8,8,18.1,45,269,43.6,0.63,0.66,0.72,7,79.899994,16,Sri Lanka,Colombo
9/10/2019,55,29.5,25,26.9,36.2,30.2,32.4,2019-09-10T00:31,2019-09-10T12:43,6.1,6.1,16,16.7,37.4,246,35.4,0.63,0.65,0.72,7,79.899994,16,Sri Lanka,Colombo
9/11/2019,63,28.1,24.4,25.8,33.5,29.2,30.6,2019-09-11T00:31,2019-09-11T12:42,15,15,20,15.9,37.1,222,26.5,0.62,0.66,0.72,7,79.899994,16,Sri Lanka,Colombo
9/12/2019,63,27.6,24,26,32.9,28.9,31,2019-09-12T00:31,2019-09-12T12:42,12.3,12.3,19,11.7,31.7,213,26.9,0.62,0.66,0.72,7,79.899994,16,Sri Lanka,Colombo
9/13/2019,63,28.8,24.4,26.1,35.6,29.5,31.1,2019-09-13T00:31,2019-09-13T12:41,7.9,7.9,14,14,29.9,197,33.4,0.63,0.66,0.72,7,79.899994,16,Sri Lanka,Colombo
9/14/2019,53,29.1,24.3,26.4,35.3,29.2,31.5,2019-09-14T00:31,2019-09-14T12:41,2.8,2.8,11,15.3,31.3,207,38.5,0.63,0.66,0.72,7,79.899994,16,Sri Lanka,Colombo
9/15/2019,63,27.6,24.1,25.4,32.5,28.7,30,2019-09-15T00:31,2019-09-15T12:40,17.4,17.4,19,13.6,32,203,23.1,0.63,0.66,0.72,7,79.899994,16,Sri Lanka,Colombo
9/16/2019,63,27.5,24.4,25.6,32.4,29.3,30.4,2019-09-16T00:30,2019-09-16T12:40,25.1,25.1,23,15.8,37.4,226,25,0.63,0.66,0.73,7,79.899994,16,Sri Lanka,Colombo
9/17/2019,53,28.6,24.4,26.1,34.7,28.8,30.9,2019-09-17T00:30,2019-09-17T12:39,5.1,5.1,18,14.5,34.9,217,35.7,0.63,0.66,0.73,7,79.899994,16,Sri Lanka,Colombo
9/18/2019,53,28.5,24.5,25.9,33.9,29.4,30.7,2019-09-18T00:30,2019-09-18T12:39,5.4,5.4,18,17.1,38.2,209,31.4,0.63,0.66,0.73,7,79.899994,16,Sri Lanka,Colombo
9/19/2019,63,28.1,24.4,25.8,32.4,29,30.3,2019-09-19T00:30,2019-09-19T12:38,10.3,10.3,22,17.8,35.6,206,28.4,0.63,0.66,0.73,7,79.899994,16,Sri Lanka,Colombo
9/20/2019,61,28.2,24.5,25.9,34.2,29.4,30.9,2019-09-20T00:30,2019-09-20T12:38,5.2,5.2,10,11.8,29.2,198,26.5,0.63,0.66,0.73,7,79.899994,16,Sri Lanka,Colombo
9/21/2019,55,29.1,24.3,26.3,36.1,28.7,31.4,2019-09-21T00:30,2019-09-21T12:37,7.6,7.6,21,12.6,29.2,205,33.1,0.62,0.66,0.73,7,79.899994,16,Sri Lanka,Colombo
9/22/2019,65,29.2,24.2,26.3,36,28.7,31.3,2019-09-22T00:29,2019-09-22T12:37,18.7,18.7,18,13.6,31.3,210,29.6,0.62,0.66,0.73,7,79.899994,16,Sri Lanka,Colombo
9/23/2019,63,28.1,24.6,25.5,33.7,28.7,30.5,2019-09-23T00:29,2019-09-23T12:36,32.1,32.1,23,12.5,30.6,237,22.9,0.63,0.66,0.73,7,79.899994,16,Sri Lanka,Colombo
9/24/2019,63,27.1,24.3,25.5,32.1,28.3,30.2,2019-09-24T00:29,2019-09-24T12:35,28.4,28.4,24,14,40.3,194,23.5,0.62,0.66,0.73,7,79.899994,16,Sri Lanka,Colombo
9/25/2019,63,26.5,23.6,25.1,31.5,27.6,29.5,2019-09-25T00:29,2019-09-25T12:35,16.4,16.4,16,11,31.3,167,12.4,0.63,0.66,0.73,7,79.899994,16,Sri Lanka,Colombo
9/26/2019,53,28.9,23.5,26.3,34,27.4,31.1,2019-09-26T00:29,2019-09-26T12:34,0.6,0.6,1,6.4,20.5,129,37.7,0.62,0.66,0.73,7,79.899994,16,Sri Lanka,Colombo
9/27/2019,53,30.5,23.8,26.7,37.4,28.9,32.1,2019-09-27T00:29,2019-09-27T12:34,1.2,1.2,5,8.6,23.4,354,42.6,0.63,0.66,0.73,7,79.899994,16,Sri Lanka,Colombo
9/28/2019,63,29.8,23.4,26,36.8,28.2,31.1,2019-09-28T00:28,2019-09-28T12:33,7,7,12,11.2,26.6,139,34.2,0.62,0.66,0.72,7,79.899994,16,Sri Lanka,Colombo
9/29/2019,55,28.9,23.5,25.9,34.5,28.3,30.9,2019-09-29T00:28,2019-09-29T12:33,6.6,6.6,16,7.4,22,189,29.9,0.63,0.66,0.73,7,79.899994,16,Sri Lanka,Colombo
9/30/2019,61,29.6,23.4,25.7,36,28.4,30.7,2019-09-30T00:28,2019-09-30T12:32,7.9,7.9,9,12.4,29.2,159,33.7,0.63,0.66,0.73,7,79.899994,16,Sri Lanka,Colombo
10/1/2019,63,29.5,23.4,25.8,38,28.2,31.4,2019-10-01T00:28,2019-10-01T12:32,10,10,10,14.5,27,174,40,0.64,0.66,0.73,7,79.899994,16,Sri Lanka,Colombo
10/2/2019,53,29.9,23.7,27,36.9,28.5,32.4,2019-10-02T00:28,2019-10-02T12:31,1,1,3,8.1,18,180,35.3,0.64,0.66,0.73,7,79.899994,16,Sri Lanka,Colombo
10/3/2019,63,29,23.9,26,35.4,28.6,31.2,2019-10-03T00:28,2019-10-03T12:31,23.4,23.4,19,11.8,27.4,177,31.1,0.63,0.66,0.73,7,79.899994,16,Sri Lanka,Colombo
10/4/2019,61,29.4,23.8,26.3,35.7,28.5,31.6,2019-10-04T00:28,2019-10-04T12:30,9.2,9.2,15,10.1,24.8,233,39.9,0.63,0.66,0.73,7,79.899994,16,Sri Lanka,Colombo
10/5/2019,63,29.2,23.7,25.8,36.9,28.4,31,2019-10-05T00:28,2019-10-05T12:30,7.1,7.1,14,13.2,30.2,171,38.3,0.63,0.66,0.73,7,79.899994,16,Sri Lanka,Colombo
10/6/2019,63,28,23.5,25.4,33.2,27.7,30.3,2019-10-06T00:27,2019-10-06T12:29,17.7,17.7,21,12.8,28.4,197,27.1,0.63,0.66,0.73,7,79.899994,16,Sri Lanka,Colombo
10/7/2019,61,28.5,24,25.6,35.2,29.1,30.7,2019-10-07T00:27,2019-10-07T12:29,13.1,13.1,23,14.8,34.6,256,28.2,0.63,0.66,0.72,7,79.899994,16,Sri Lanka,Colombo
10/8/2019,61,28.6,23.9,25.7,35.3,29.1,31,2019-10-08T00:27,2019-10-08T12:28,9.3,9.3,14,11.8,25.2,235,32.5,0.63,0.66,0.73,7,79.899994,16,Sri Lanka,Colombo
10/9/2019,61,28.8,23.8,26,34.8,28.7,31.2,2019-10-09T00:27,2019-10-09T12:28,13.2,13.2,18,12.7,29.2,205,34.2,0.63,0.66,0.73,7,79.899994,16,Sri Lanka,Colombo
10/10/2019,55,29,23.9,26,35.8,28.8,31.2,2019-10-10T00:27,2019-10-10T12:27,4.9,4.9,9,12,26.3,194,32.8,0.63,0.66,0.73,7,79.899994,16,Sri Lanka,Colombo
10/11/2019,63,29.2,23.8,25.7,35.8,28.7,30.8,2019-10-11T00:27,2019-10-11T12:27,11.6,11.6,17,10.3,25.2,172,32.7,0.62,0.66,0.73,7,79.899994,16,Sri Lanka,Colombo
10/12/2019,63,29.5,23.4,25.7,36,28.3,31.1,2019-10-12T00:27,2019-10-12T12:27,10,10,9,12.3,26.3,194,34.4,0.62,0.66,0.73,7,79.899994,16,Sri Lanka,Colombo
10/13/2019,65,29.9,23.6,26.3,37.8,28.5,32,2019-10-13T00:27,2019-10-13T12:26,54.7,54.7,16,9.7,25.9,283,41.3,0.63,0.66,0.73,7,79.899994,16,Sri Lanka,Colombo
10/14/2019,63,30.8,24.3,26.3,38,29,31.7,2019-10-14T00:27,2019-10-14T12:26,36.3,36.3,17,7.3,25.6,140,36.7,0.63,0.66,0.73,7,79.899994,16,Sri Lanka,Colombo
10/15/2019,65,28.8,24.2,25.7,35.5,28.8,30.5,2019-10-15T00:27,2019-10-15T12:25,60.4,60.4,20,16.6,34.6,188,27.8,0.62,0.66,0.73,7,79.899994,16,Sri Lanka,Colombo
10/16/2019,61,28.5,23.8,25.4,33.8,28.5,29.9,2019-10-16T00:27,2019-10-16T12:25,13.8,13.8,23,13.3,27.4,161,23.9,0.62,0.66,0.73,7,79.899994,16,Sri Lanka,Colombo
10/17/2019,53,29.3,24.2,26.1,34.5,28.9,31.1,2019-10-17T00:27,2019-10-17T12:24,1.8,1.8,6,11.8,27,169,28.5,0.62,0.66,0.73,7,79.899994,16,Sri Lanka,Colombo
10/18/2019,61,30.5,24,26.4,38.1,29.1,32.3,2019-10-18T00:27,2019-10-18T12:24,5.4,5.4,11,9.5,22.7,330,43,0.62,0.66,0.73,7,79.899994,16,Sri Lanka,Colombo
10/19/2019,63,29.4,24.3,26,35.7,29,31.3,2019-10-19T00:27,2019-10-19T12:24,11.1,11.1,12,9.4,24.1,168,27.7,0.63,0.66,0.72,7,79.899994,16,Sri Lanka,Colombo
10/20/2019,65,29.1,24.2,25.7,35.2,28.6,30.7,2019-10-20T00:27,2019-10-20T12:23,71.1,71.1,20,13,30.6,218,26.4,0.63,0.67,0.73,7,79.899994,16,Sri Lanka,Colombo
10/21/2019,63,27.4,24.5,25.5,31.9,29.7,30.7,2019-10-21T00:27,2019-10-21T12:23,17.4,17.4,19,15.3,31.3,278,18.9,0.63,0.67,0.73,7,79.899994,16,Sri Lanka,Colombo
10/22/2019,63,28.1,23.8,25.6,35.3,29,31.1,2019-10-22T00:27,2019-10-22T12:23,8.9,8.9,19,9.8,26.6,250,22.8,0.63,0.67,0.73,7,79.899994,16,Sri Lanka,Colombo
10/23/2019,55,29.7,24,26.5,36.7,29,31.9,2019-10-23T00:27,2019-10-23T12:22,5,5,11,10.3,31,235,37,0.64,0.67,0.72,7,79.899994,16,Sri Lanka,Colombo
10/24/2019,63,25.6,23.5,24.7,30.5,27.5,29.6,2019-10-24T00:27,2019-10-24T12:22,21.7,21.7,18,12.2,26.6,330,9.3,0.63,0.67,0.72,7,79.899994,16,Sri Lanka,Colombo
10/25/2019,53,28.4,23.5,25.8,34.3,27.3,30.5,2019-10-25T00:27,2019-10-25T12:22,3.9,3.9,12,10.4,20.9,161,30.5,0.63,0.67,0.72,7,79.899994,16,Sri Lanka,Colombo
10/26/2019,61,28.3,24.1,25.8,34.3,28.9,31.2,2019-10-26T00:27,2019-10-26T12:21,6.2,6.2,14,8,19.1,20,20.8,0.62,0.67,0.73,7,79.899994,16,Sri Lanka,Colombo
10/27/2019,63,28.2,23.6,25.9,31.7,27.2,29.7,2019-10-27T00:27,2019-10-27T12:21,11.1,11.1,5,14,28.1,347,26.4,0.62,0.67,0.73,7,79.899994,16,Sri Lanka,Colombo
10/28/2019,63,25.5,23.3,24.3,30.2,27.1,28.5,2019-10-28T00:27,2019-10-28T12:21,18.8,18.8,15,13.8,31,13,11,0.62,0.67,0.72,7,79.899994,16,Sri Lanka,Colombo
10/29/2019,63,27.4,23.2,24.9,31.6,26.7,28.6,2019-10-29T00:27,2019-10-29T12:21,23.6,23.6,19,19.6,36.7,142,19.3,0.62,0.67,0.73,7,79.899994,16,Sri Lanka,Colombo
10/30/2019,61,28.2,23.3,25.6,31.6,26.9,29.6,2019-10-30T00:27,2019-10-30T12:21,10.5,10.5,13,22.2,40,161,24.1,0.62,0.67,0.72,7,79.899994,16,Sri Lanka,Colombo
10/31/2019,55,28.6,23.2,25.5,35.8,28.1,30.7,2019-10-31T00:27,2019-10-31T12:20,4.1,4.1,10,11.9,27.7,329,30.3,0.62,0.67,0.72,7,79.899994,16,Sri Lanka,Colombo
11/1/2019,51,30.2,23.3,26.7,37.1,27.7,32.3,2019-11-01T00:27,2019-11-01T12:20,0.3,0.3,1,10.7,25.9,290,45.2,0.61,0.67,0.72,7,79.899994,16,Sri Lanka,Colombo
11/2/2019,55,29.8,23.3,26.4,35.9,28.3,31.9,2019-11-02T00:28,2019-11-02T12:20,5.3,5.3,11,6.9,20.9,18,36.5,0.61,0.67,0.72,7,79.899994,16,Sri Lanka,Colombo
11/3/2019,61,29,23.3,25.4,34.3,28.2,30.6,2019-11-03T00:28,2019-11-03T12:20,10,10,16,9.2,27,109,27.1,0.61,0.67,0.73,7,79.899994,16,Sri Lanka,Colombo
11/4/2019,61,29.2,23.4,26,36.6,28.1,31.4,2019-11-04T00:28,2019-11-04T12:20,3.5,3.5,7,8.4,19.8,349,38.7,0.61,0.67,0.72,7,79.899994,16,Sri Lanka,Colombo
11/5/2019,63,29.8,23.9,26.5,36.2,28.8,31.9,2019-11-05T00:28,2019-11-05T12:19,5.4,5.4,9,12.7,30.2,309,35.8,0.61,0.67,0.73,7,79.899994,16,Sri Lanka,Colombo
11/6/2019,51,29.6,24.1,26.7,34.8,29.1,31.7,2019-11-06T00:28,2019-11-06T12:19,1.2,1.2,8,13.3,27.7,304,40.7,0.61,0.67,0.72,7,79.899994,16,Sri Lanka,Colombo
11/7/2019,61,29.9,23.9,26.6,36.6,28.8,32,2019-11-07T00:28,2019-11-07T12:19,5.8,5.8,13,14,31.3,239,39.1,0.61,0.67,0.72,7,79.899994,16,Sri Lanka,Colombo
11/8/2019,55,29.7,24.4,26.4,35.4,29.2,31.3,2019-11-08T00:29,2019-11-08T12:19,6.7,6.7,16,13.8,31,199,37,0.61,0.67,0.73,7,79.899994,16,Sri Lanka,Colombo
11/9/2019,55,28.3,24.4,25.8,34.2,29.3,30.7,2019-11-09T00:29,2019-11-09T12:19,2.7,2.7,9,13.7,30.6,187,31,0.61,0.66,0.72,7,79.899994,16,Sri Lanka,Colombo
11/10/2019,63,28.5,24.1,25.7,34.2,29.2,30.9,2019-11-10T00:29,2019-11-10T12:19,15.4,15.4,15,13.5,32,182,28.7,0.61,0.67,0.72,7,79.899994,16,Sri Lanka,Colombo
11/11/2019,53,29.5,24.1,26.2,37.1,29.1,31.6,2019-11-11T00:29,2019-11-11T12:19,3.4,3.4,9,11.8,22.3,77,37.3,0.61,0.67,0.73,7,79.899994,16,Sri Lanka,Colombo
11/12/2019,63,30,23.7,26.4,37,28.7,32,2019-11-12T00:30,2019-11-12T12:19,6.4,6.4,5,8.7,23.8,34,38.5,0.61,0.67,0.73,7,79.899994,16,Sri Lanka,Colombo
11/13/2019,53,30.2,23.6,26.8,37.5,28.6,32.5,2019-11-13T00:30,2019-11-13T12:19,2,2,7,5.2,18,2,42.2,0.61,0.67,0.73,7,79.899994,16,Sri Lanka,Colombo
11/14/2019,53,30.7,24,27.1,37.1,28.9,32.8,2019-11-14T00:30,2019-11-14T12:19,1,1,5,8,20.5,223,43.1,0.62,0.67,0.73,7,79.899994,16,Sri Lanka,Colombo
11/15/2019,65,30.1,24.4,26.5,37.8,29.8,32.3,2019-11-15T00:30,2019-11-15T12:19,38.9,38.9,17,8.7,23.4,245,38.3,0.62,0.67,0.73,7,79.899994,16,Sri Lanka,Colombo
11/16/2019,63,29.5,24.3,26.3,36.7,29.3,31.9,2019-11-16T00:31,2019-11-16T12:19,8.4,8.4,13,10.1,28.1,350,34.5,0.62,0.67,0.73,7,79.899994,16,Sri Lanka,Colombo
11/17/2019,53,29.8,24.1,26.9,37.6,29.2,32.7,2019-11-17T00:31,2019-11-17T12:19,2.1,2.1,6,7.6,20.9,131,40.6,0.61,0.66,0.73,7,79.899994,16,Sri Lanka,Colombo
11/18/2019,61,30,24,26.7,36.8,29.1,32.2,2019-11-18T00:31,2019-11-18T12:19,6.1,6.1,11,9.7,22.7,183,39.8,0.62,0.66,0.72,7,79.899994,16,Sri Lanka,Colombo
